code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,all_activity_sumclick,after_clicks_sum,before_clicks_sum,forumng_clicks_sum,homepage_clicks_sum,oucontent_clicks_sum,subpage_clicks_sum,url_clicks_sum,resource_clicks_sum,glossary_clicks_sum,dataplus_clicks_sum,oucollaborate_clicks_sum,quiz_clicks_sum,ouelluminate_clicks_sum,sharedsubpage_clicks_sum,questionnaire_clicks_sum,page_clicks_sum,externalquiz_clicks_sum,ouwiki_clicks_sum,dualpane_clicks_sum,repeatactivity_clicks_sum,folder_clicks_sum,htmlactivity_clicks_sum,date_registration,module_presentation_length,CMA_sumScore,TMA_sumScore,Exam_sumScore
2,3,1,5,0,1,0,0,120,1,Withdrawn,700,505,195,23,97,92,52,1,30,0,0,0,405,0,0,0,0,0,0,0,0,0,0,22,269,56,66,0
2,3,1,3,1,4,0,0,60,0,Distinction,428,428,0,0,82,0,44,9,34,0,0,0,258,0,0,0,1,0,0,0,0,0,0,15,269,261,0,100
2,3,0,2,1,2,0,0,60,0,Pass,2062,1981,81,454,484,190,107,13,162,0,0,0,649,0,0,0,3,0,0,0,0,0,0,41,269,343,335,70
2,3,1,4,0,2,0,0,30,0,Fail,1690,1676,14,413,325,229,147,9,81,0,0,0,486,0,0,0,0,0,0,0,0,0,0,50,269,267,251,38
2,3,0,6,0,5,0,0,30,0,Pass,3861,3827,34,432,296,557,171,7,90,0,0,1,2304,0,0,0,3,0,0,0,0,0,0,66,269,339,365,58
2,3,1,9,0,7,0,0,120,1,Pass,334,334,0,17,44,0,34,2,12,0,0,3,220,0,0,0,2,0,0,0,0,0,0,9,269,371,263,92
2,3,1,9,0,1,1,0,90,1,Withdrawn,126,113,13,18,50,3,5,3,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,93,269,0,2,0
2,3,1,7,0,8,0,0,30,0,Withdrawn,141,139,2,6,11,0,9,1,11,0,0,0,103,0,0,0,0,0,0,0,0,0,0,13,269,78,0,0
2,3,0,8,0,2,1,1,60,0,Withdrawn,628,464,164,25,81,27,31,1,38,0,0,0,425,0,0,0,0,0,0,0,0,0,0,155,269,149,90,0
2,3,1,7,0,2,0,0,60,0,Withdrawn,65,64,1,14,19,0,1,1,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,46,269,44,0,0
2,3,0,4,1,2,2,0,60,0,Pass,3161,3064,97,346,542,250,273,51,80,0,0,4,1612,0,0,0,3,0,0,0,0,0,0,46,269,322,223,46
2,3,1,6,0,7,0,0,30,0,Pass,2283,2277,6,127,194,11,95,3,76,0,0,0,1776,0,0,0,1,0,0,0,0,0,0,46,269,297,307,56
2,3,1,7,0,9,0,0,60,1,Pass,576,566,10,22,126,40,40,12,47,0,0,7,282,0,0,0,0,0,0,0,0,0,0,29,269,287,141,66
2,3,1,0,0,4,0,0,60,0,Pass,239,236,3,0,45,4,44,11,16,0,0,0,118,0,0,0,1,0,0,0,0,0,0,74,269,100,278,88
2,3,1,6,1,6,1,0,60,0,Distinction,4901,4792,109,1923,1036,597,181,40,94,0,0,0,1028,0,0,0,2,0,0,0,0,0,0,136,269,388,398,98
2,3,1,6,1,4,0,0,60,0,Pass,332,329,3,2,78,1,49,2,36,0,0,0,162,0,0,0,2,0,0,0,0,0,0,35,269,211,348,80
2,3,1,11,0,5,0,0,60,0,Pass,1040,881,159,27,178,209,212,9,72,0,0,0,328,0,0,0,5,0,0,0,0,0,0,113,269,338,167,58
2,3,1,11,0,7,0,0,90,0,Withdrawn,294,294,0,19,45,8,15,3,21,0,0,0,183,0,0,0,0,0,0,0,0,0,0,31,269,33,0,0
2,3,1,9,0,6,0,0,30,0,Fail,248,248,0,0,34,0,13,0,5,0,0,0,196,0,0,0,0,0,0,0,0,0,0,28,269,170,0,0
2,3,1,7,0,6,0,0,150,1,Withdrawn,143,131,12,30,52,0,14,3,2,0,0,1,41,0,0,0,0,0,0,0,0,0,0,134,269,11,34,0
2,3,1,3,0,3,0,0,180,0,Withdrawn,752,580,172,0,84,69,12,5,113,0,0,0,469,0,0,0,0,0,0,0,0,0,0,46,269,194,152,0
2,3,1,0,0,8,0,0,60,0,Withdrawn,180,180,0,10,20,0,12,1,7,0,0,0,130,0,0,0,0,0,0,0,0,0,0,30,269,56,58,0
2,3,1,3,0,5,0,0,30,0,Pass,749,749,0,70,70,151,47,7,51,0,0,0,350,0,0,0,3,0,0,0,0,0,0,32,269,271,217,86
2,3,1,3,0,2,1,1,180,0,Withdrawn,240,228,12,0,48,56,16,1,14,0,0,0,105,0,0,0,0,0,0,0,0,0,0,32,269,0,0,0
2,3,1,8,0,5,0,0,60,0,Withdrawn,58,50,8,5,21,2,3,1,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,95,269,0,0,0
2,3,1,9,0,7,0,1,180,0,Pass,1216,1195,21,83,284,128,69,3,20,0,0,1,628,0,0,0,0,0,0,0,0,0,0,81,269,259,0,56
2,3,1,3,0,6,0,0,30,0,Pass,1697,1686,11,169,324,271,108,19,165,0,0,2,639,0,0,0,0,0,0,0,0,0,0,31,269,331,207,52
2,3,0,7,0,3,1,0,90,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,269,0,0,0
2,3,1,10,0,0,0,1,60,1,Withdrawn,513,492,21,2,184,3,75,2,38,0,0,6,203,0,0,0,0,0,0,0,0,0,0,22,269,44,26,0
2,3,1,11,0,4,0,0,60,0,Fail,1330,1267,63,51,171,406,62,9,39,0,0,0,592,0,0,0,0,0,0,0,0,0,0,77,269,159,101,0
2,3,1,6,0,9,0,0,90,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,269,0,0,0
2,3,1,3,0,0,0,0,60,0,Pass,4230,3908,322,220,430,34,189,24,83,0,0,0,3250,0,0,0,0,0,0,0,0,0,0,73,269,384,360,84
2,3,0,0,0,4,0,0,60,0,Distinction,5515,5514,1,1404,1207,170,179,6,211,0,0,0,2338,0,0,0,0,0,0,0,0,0,0,128,269,400,396,98
2,3,1,1,1,1,0,0,60,0,Fail,612,608,4,47,108,0,38,5,29,0,0,4,381,0,0,0,0,0,0,0,0,0,0,38,269,218,178,38
2,3,0,5,0,4,0,1,60,0,Withdrawn,713,638,75,10,122,58,69,5,62,0,0,0,387,0,0,0,0,0,0,0,0,0,0,155,269,174,148,0
2,3,1,6,0,0,1,0,60,0,Pass,1282,1266,16,220,247,169,162,25,55,0,0,4,399,0,0,0,1,0,0,0,0,0,0,29,269,345,245,66
2,3,1,5,0,1,0,1,60,0,Distinction,2071,2057,14,36,216,602,96,4,34,0,0,55,1027,0,0,0,1,0,0,0,0,0,0,78,269,361,350,90
2,3,1,10,1,8,0,1,60,0,Distinction,1496,1490,6,38,84,1,53,0,19,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,95,269,388,345,94
2,3,0,0,0,8,0,0,90,0,Withdrawn,304,304,0,3,20,137,14,1,3,0,0,0,126,0,0,0,0,0,0,0,0,0,0,25,269,67,0,0
2,3,1,0,0,8,0,0,60,1,Withdrawn,86,84,2,8,24,17,7,1,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,144,269,11,0,0
2,3,1,11,0,4,0,0,60,0,Fail,1211,1200,11,6,201,295,183,8,139,0,0,0,374,0,0,0,5,0,0,0,0,0,0,108,269,276,273,12
2,3,1,6,1,0,0,0,90,0,Withdrawn,478,468,10,24,79,3,32,1,12,0,0,10,317,0,0,0,0,0,0,0,0,0,0,23,269,137,46,0
2,3,1,4,0,9,0,0,30,0,Withdrawn,785,755,30,141,122,192,49,4,36,0,0,0,241,0,0,0,0,0,0,0,0,0,0,73,269,143,80,0
2,3,1,12,1,2,0,0,60,0,Pass,1151,1144,7,109,143,20,94,5,50,0,0,0,728,0,0,0,2,0,0,0,0,0,0,60,269,342,328,90
2,3,0,1,0,6,0,1,30,0,Fail,246,245,1,4,34,0,25,0,21,0,0,0,161,0,0,0,1,0,0,0,0,0,0,95,269,198,170,24
2,3,0,2,0,5,1,0,120,0,Pass,3816,3727,89,1132,1100,83,339,17,183,0,0,33,927,0,0,0,2,0,0,0,0,0,0,9,269,341,250,50
2,3,0,2,0,6,0,0,120,0,Fail,411,388,23,0,66,1,54,0,13,0,0,2,275,0,0,0,0,0,0,0,0,0,0,9,269,262,94,0
2,3,1,8,0,2,0,0,60,0,Pass,347,346,1,66,55,8,32,7,20,0,0,0,158,0,0,0,1,0,0,0,0,0,0,22,269,199,167,50
2,3,1,3,1,6,1,0,60,0,Distinction,2566,2431,135,120,204,1214,262,21,163,0,0,6,575,0,0,0,1,0,0,0,0,0,0,142,269,375,377,98
2,3,1,3,0,1,0,0,60,0,Pass,1140,1136,4,3,180,345,97,4,106,0,0,0,404,0,0,0,1,0,0,0,0,0,0,155,269,358,352,80
2,3,1,7,0,2,0,0,240,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,269,0,0,0
2,3,1,1,1,5,0,0,60,0,Pass,1615,1454,161,467,419,15,94,5,89,0,0,1,522,0,0,0,3,0,0,0,0,0,0,13,269,318,339,92
2,3,1,5,0,0,0,0,90,0,Withdrawn,3,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,269,0,0,0
2,3,1,6,0,8,0,0,60,0,Withdrawn,504,502,2,7,106,41,16,4,55,0,0,0,275,0,0,0,0,0,0,0,0,0,0,22,269,0,0,0
2,3,1,10,1,5,0,0,120,0,Distinction,10439,10039,400,4287,3335,465,252,26,150,0,0,13,1906,0,0,0,5,0,0,0,0,0,0,95,269,385,396,92
2,3,1,3,0,6,1,0,60,0,Pass,1334,1277,57,103,252,31,94,6,104,0,0,15,728,0,0,0,1,0,0,0,0,0,0,123,269,354,332,72
2,3,1,4,0,0,0,0,90,0,Withdrawn,1385,1312,73,101,160,738,149,11,38,0,0,3,185,0,0,0,0,0,0,0,0,0,0,50,269,67,74,0
2,3,1,0,0,7,0,1,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,269,0,0,0
2,3,1,9,1,3,0,0,30,0,Fail,981,981,0,58,104,144,76,5,136,0,0,4,454,0,0,0,0,0,0,0,0,0,0,45,269,285,304,30
2,3,1,4,1,2,1,0,30,0,Distinction,3188,2856,332,143,445,97,169,33,112,0,0,0,2189,0,0,0,0,0,0,0,0,0,0,57,269,374,376,100
2,3,1,8,0,9,0,0,60,0,Distinction,1199,1183,16,38,244,126,72,10,67,0,0,26,614,0,0,0,2,0,0,0,0,0,0,30,269,247,0,98
2,3,1,8,1,7,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,269,0,0,0
2,3,1,3,1,2,1,0,90,0,Distinction,3938,3925,13,1071,764,51,357,36,167,0,0,0,1486,0,0,0,6,0,0,0,0,0,0,74,269,396,400,100
2,3,0,5,0,4,0,0,30,0,Pass,1715,1703,12,148,209,155,126,5,55,0,0,0,1014,0,0,0,3,0,0,0,0,0,0,60,269,245,266,58
2,3,0,3,0,3,0,1,60,0,Pass,1030,1030,0,5,114,2,116,6,51,0,0,0,736,0,0,0,0,0,0,0,0,0,0,10,269,296,314,88
2,3,1,1,1,7,0,0,60,0,Distinction,3211,3196,15,537,425,46,227,17,153,0,0,0,1802,0,0,0,4,0,0,0,0,0,0,22,269,389,386,100
2,3,1,4,1,2,0,0,60,0,Distinction,2300,2020,280,601,445,32,152,12,65,0,0,0,992,0,0,0,1,0,0,0,0,0,0,41,269,390,390,100
2,3,1,10,0,7,0,0,60,0,Withdrawn,688,630,58,87,94,7,39,2,59,0,0,1,399,0,0,0,0,0,0,0,0,0,0,24,269,100,96,0
2,3,1,1,0,0,0,0,90,0,Withdrawn,891,820,71,310,187,2,56,10,35,0,0,4,287,0,0,0,0,0,0,0,0,0,0,32,269,281,208,0
2,3,1,1,0,0,0,0,90,0,Withdrawn,269,264,5,0,37,0,19,1,12,0,0,0,200,0,0,0,0,0,0,0,0,0,0,101,269,111,84,0
2,3,0,5,0,9,0,0,120,0,Pass,1923,1845,78,162,324,52,209,8,79,0,0,9,1078,0,0,0,2,0,0,0,0,0,0,155,269,258,227,58
2,3,1,11,1,6,1,0,30,0,Pass,2317,2308,9,24,301,816,107,4,86,0,0,5,970,0,0,0,4,0,0,0,0,0,0,93,269,251,338,56
2,3,1,11,0,8,1,0,30,0,Pass,2600,2435,165,1327,288,154,89,8,160,0,0,7,567,0,0,0,0,0,0,0,0,0,0,34,269,294,305,54
2,3,1,12,0,3,1,1,30,0,Fail,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,269,60,0,0
2,3,0,9,0,4,0,1,60,0,Withdrawn,151,137,14,0,44,17,12,3,7,0,0,0,68,0,0,0,0,0,0,0,0,0,0,150,269,67,0,0
2,3,1,12,0,2,1,0,30,0,Distinction,1583,1557,26,709,130,13,87,5,34,0,0,0,604,0,0,0,1,0,0,0,0,0,0,78,269,365,0,100
2,3,1,4,0,6,0,0,60,0,Withdrawn,313,264,49,62,61,7,23,1,22,0,0,0,137,0,0,0,0,0,0,0,0,0,0,32,269,0,0,0
2,3,0,7,0,6,1,0,60,0,Pass,1801,1788,13,54,163,11,211,15,64,0,0,0,1280,0,0,0,3,0,0,0,0,0,0,72,269,326,0,88
2,3,1,1,0,3,0,0,60,1,Pass,2801,2800,1,11,233,1007,89,3,130,0,0,2,1325,0,0,0,1,0,0,0,0,0,0,60,269,205,356,54
2,3,1,7,0,3,1,0,90,0,Withdrawn,175,174,1,4,30,44,7,2,9,0,0,0,79,0,0,0,0,0,0,0,0,0,0,87,269,22,0,0
2,3,1,12,0,2,0,1,60,0,Fail,549,549,0,4,83,24,43,3,25,0,0,0,367,0,0,0,0,0,0,0,0,0,0,31,269,184,157,0
2,3,1,3,0,0,0,0,60,0,Withdrawn,198,198,0,0,40,16,15,3,9,0,0,0,115,0,0,0,0,0,0,0,0,0,0,29,269,100,86,0
2,3,0,1,0,7,0,0,30,0,Pass,3630,3607,23,43,590,13,423,28,315,0,0,115,2097,0,0,0,6,0,0,0,0,0,0,42,269,364,364,80
2,3,1,4,1,2,1,0,60,0,Distinction,1899,1872,27,33,308,19,76,10,80,0,0,17,1355,0,0,0,1,0,0,0,0,0,0,34,269,396,381,96
2,3,0,12,0,6,0,0,60,0,Withdrawn,2205,2113,92,375,253,27,144,4,37,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,121,269,361,340,0
2,3,1,6,1,4,0,1,60,0,Withdrawn,412,358,54,51,57,14,23,2,14,0,0,4,247,0,0,0,0,0,0,0,0,0,0,16,269,67,0,0
2,3,1,7,0,3,0,0,60,1,Withdrawn,172,172,0,0,20,0,8,0,36,0,0,0,108,0,0,0,0,0,0,0,0,0,0,18,269,44,0,0
2,3,0,3,0,8,1,0,120,0,Withdrawn,1953,1760,193,581,255,357,38,7,61,0,0,2,652,0,0,0,0,0,0,0,0,0,0,21,269,191,96,0
2,3,1,10,1,8,1,0,30,0,Distinction,1773,1656,117,189,275,211,153,6,47,0,0,1,891,0,0,0,0,0,0,0,0,0,0,25,269,373,374,100
2,3,1,5,0,3,0,0,30,0,Fail,173,172,1,11,33,1,20,1,15,0,0,0,92,0,0,0,0,0,0,0,0,0,0,16,269,46,8,0
2,3,1,6,0,7,1,0,30,0,Distinction,1311,1198,113,114,167,50,111,17,217,0,0,30,605,0,0,0,0,0,0,0,0,0,0,113,269,356,387,94
2,3,1,11,0,8,0,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,269,0,0,0
2,3,1,5,1,4,1,0,60,0,Pass,1176,1064,112,47,193,47,51,5,142,0,0,0,691,0,0,0,0,0,0,0,0,0,0,31,269,317,330,72
2,3,0,0,0,2,0,0,60,0,Fail,337,335,2,112,99,2,35,9,17,0,0,0,63,0,0,0,0,0,0,0,0,0,0,25,269,153,60,0
2,3,1,1,0,9,0,0,180,0,Withdrawn,6,6,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,269,0,0,0
2,3,0,7,0,7,0,0,90,0,Withdrawn,159,109,50,13,49,43,10,2,14,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,269,11,22,0
2,3,1,1,1,6,1,0,60,0,Distinction,3031,2875,156,695,605,16,84,37,62,0,0,21,1507,0,0,0,4,0,0,0,0,0,0,45,269,400,380,96
2,3,0,3,1,2,1,0,60,0,Withdrawn,572,517,55,0,145,64,75,2,59,0,0,0,227,0,0,0,0,0,0,0,0,0,0,18,269,272,0,0
2,3,1,0,0,2,1,0,90,0,Fail,156,155,1,0,37,2,24,9,11,0,0,0,73,0,0,0,0,0,0,0,0,0,0,144,269,147,56,0
2,3,1,9,0,5,0,0,120,0,Distinction,6199,5276,923,1400,1046,176,234,40,230,0,0,0,3072,0,0,0,1,0,0,0,0,0,0,32,269,315,92,88
2,3,1,0,0,5,0,0,30,0,Pass,2145,2088,57,1,249,701,115,6,137,0,0,5,929,0,0,0,2,0,0,0,0,0,0,46,269,248,0,52
2,3,1,6,0,2,0,0,60,0,Pass,1064,1034,30,5,237,263,63,7,45,0,0,28,414,0,0,0,2,0,0,0,0,0,0,25,269,235,225,40
2,3,1,11,0,4,0,0,90,0,Withdrawn,627,566,61,28,139,22,47,1,62,0,0,0,328,0,0,0,0,0,0,0,0,0,0,53,269,247,167,0
2,3,1,4,0,1,0,0,30,0,Fail,333,330,3,12,57,6,33,5,33,0,0,0,187,0,0,0,0,0,0,0,0,0,0,78,269,228,121,30
2,3,1,3,0,5,1,0,30,0,Pass,4513,4490,23,21,281,458,313,6,95,0,0,6,3330,0,0,0,3,0,0,0,0,0,0,24,269,325,266,66
2,3,1,9,0,8,1,0,60,0,Distinction,1060,1050,10,164,202,34,58,4,35,0,0,0,562,0,0,0,1,0,0,0,0,0,0,25,269,400,0,100
2,3,1,12,0,4,0,0,30,0,Pass,1831,1767,64,47,212,310,116,17,117,0,0,0,1008,0,0,0,4,0,0,0,0,0,0,67,269,292,305,58
2,3,1,9,0,5,0,0,60,0,Withdrawn,47,44,3,4,23,4,2,1,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,269,0,0,0
2,3,0,1,0,5,0,0,60,0,Pass,2472,2452,20,307,349,159,197,9,62,0,0,19,1368,0,0,0,2,0,0,0,0,0,0,22,269,293,353,58
2,3,1,4,1,2,1,0,60,0,Distinction,2919,2792,127,187,299,131,234,8,129,0,0,2,1926,0,0,0,3,0,0,0,0,0,0,63,269,400,389,100
2,3,1,12,0,0,0,0,30,0,Withdrawn,87,81,6,0,6,0,3,2,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,30,269,78,0,0
2,3,1,7,1,6,0,0,90,0,Withdrawn,380,379,1,2,78,0,38,9,47,0,0,0,206,0,0,0,0,0,0,0,0,0,0,31,269,143,84,0
2,3,0,8,0,4,0,0,60,0,Pass,1192,1176,16,266,141,14,61,0,11,0,0,11,686,0,0,0,2,0,0,0,0,0,0,66,269,359,0,82
2,3,1,1,0,2,0,0,30,0,Withdrawn,347,337,10,76,22,38,50,7,36,0,0,0,118,0,0,0,0,0,0,0,0,0,0,102,269,100,94,0
2,3,1,6,1,6,0,0,60,0,Pass,981,975,6,16,224,4,94,7,190,0,0,0,439,0,0,0,7,0,0,0,0,0,0,95,269,307,298,76
2,3,1,3,0,0,0,0,30,0,Fail,276,275,1,28,65,14,19,3,3,0,0,0,144,0,0,0,0,0,0,0,0,0,0,24,269,139,58,0
2,3,1,0,0,9,0,0,60,0,Pass,884,863,21,57,167,29,60,7,63,0,0,0,501,0,0,0,0,0,0,0,0,0,0,25,269,372,347,58
2,3,0,0,1,7,1,0,30,0,Distinction,4307,4160,147,1924,1365,175,218,23,232,0,0,0,368,0,0,0,2,0,0,0,0,0,0,28,269,381,0,92
2,3,0,2,0,2,0,0,30,0,Withdrawn,714,465,249,78,191,134,83,11,43,0,0,0,174,0,0,0,0,0,0,0,0,0,0,23,269,56,64,0
2,3,1,1,1,9,0,0,120,0,Pass,1133,1110,23,349,306,1,61,3,120,0,0,0,292,0,0,0,1,0,0,0,0,0,0,17,269,392,369,84
2,3,1,7,0,8,0,0,60,0,Pass,410,409,1,8,102,16,40,7,18,0,0,0,217,0,0,0,2,0,0,0,0,0,0,77,269,360,298,90
2,3,1,6,0,0,0,0,60,0,Fail,3030,3030,0,0,143,1046,58,6,29,0,0,0,1748,0,0,0,0,0,0,0,0,0,0,51,269,323,252,0
2,3,1,12,0,2,0,0,60,0,Pass,1088,1014,74,10,313,0,256,3,186,0,0,0,320,0,0,0,0,0,0,0,0,0,0,155,269,188,229,54
2,3,1,3,1,4,1,1,60,0,Withdrawn,34,0,34,0,20,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,269,0,0,0
2,3,1,6,0,7,0,0,60,0,Fail,879,871,8,6,147,104,65,8,88,0,0,0,455,0,0,0,6,0,0,0,0,0,0,29,269,257,69,10
2,3,1,1,0,7,0,0,90,0,Withdrawn,362,341,21,17,64,10,26,2,132,0,0,1,110,0,0,0,0,0,0,0,0,0,0,114,269,67,66,0
2,3,1,4,0,8,0,1,60,0,Withdrawn,132,131,1,7,25,12,12,1,8,0,0,0,67,0,0,0,0,0,0,0,0,0,0,78,269,67,0,0
2,3,1,8,0,9,0,0,60,0,Pass,791,790,1,25,63,40,50,2,156,0,0,0,455,0,0,0,0,0,0,0,0,0,0,51,269,209,229,42
2,3,1,2,1,2,0,1,30,0,Pass,4,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,269,222,249,52
2,3,1,8,0,4,0,0,150,1,Withdrawn,92,73,19,0,29,2,5,1,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,115,269,29,22,0
2,3,1,6,0,5,0,0,30,0,Distinction,2429,2383,46,634,281,47,140,12,120,0,0,31,1164,0,0,0,0,0,0,0,0,0,0,64,269,392,390,96
2,3,1,1,1,9,1,0,60,0,Pass,2509,2485,24,0,256,887,163,7,37,0,0,5,1152,0,0,0,2,0,0,0,0,0,0,122,269,315,0,82
2,3,0,7,0,9,0,0,90,0,Distinction,1221,1215,6,19,120,5,55,14,10,0,0,0,998,0,0,0,0,0,0,0,0,0,0,129,269,392,379,100
2,3,1,7,0,1,0,0,30,0,Pass,3321,3320,1,28,400,213,157,23,486,0,0,0,2011,0,0,0,3,0,0,0,0,0,0,8,269,276,239,42
2,3,1,1,1,6,1,0,60,0,Distinction,5885,5840,45,850,743,71,379,57,87,0,0,10,3683,0,0,0,5,0,0,0,0,0,0,129,269,398,386,96
2,3,0,5,0,2,0,0,120,0,Withdrawn,50,23,27,9,22,7,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,269,0,0,0
2,3,1,11,0,2,0,0,90,0,Distinction,3136,2920,216,509,500,42,156,9,86,0,0,1,1833,0,0,0,0,0,0,0,0,0,0,28,269,372,351,90
2,3,0,4,0,2,0,0,120,0,Distinction,1355,1059,296,154,220,47,107,15,95,0,0,0,715,0,0,0,2,0,0,0,0,0,0,79,269,390,363,100
2,3,1,1,0,1,0,0,120,0,Withdrawn,568,490,78,8,126,123,60,6,37,0,0,6,202,0,0,0,0,0,0,0,0,0,0,24,269,33,0,0
2,3,1,3,1,7,0,0,30,0,Pass,1992,1983,9,45,246,482,254,23,50,0,0,0,891,0,0,0,1,0,0,0,0,0,0,88,269,362,0,82
2,3,1,4,0,6,0,0,90,0,Withdrawn,137,0,137,0,9,0,0,1,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,73,269,0,0,0
2,3,1,7,0,3,0,0,120,1,Withdrawn,108,108,0,0,14,0,9,1,3,0,0,0,81,0,0,0,0,0,0,0,0,0,0,85,269,67,0,0
2,3,1,0,0,6,0,0,120,0,Distinction,332,332,0,32,61,2,17,3,5,0,0,0,212,0,0,0,0,0,0,0,0,0,0,135,269,334,84,86
2,3,0,3,0,3,0,0,90,0,Fail,560,553,7,28,114,27,44,15,23,0,0,0,309,0,0,0,0,0,0,0,0,0,0,129,269,166,160,0
2,3,1,0,0,3,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,269,0,0,0
2,3,1,4,1,4,0,0,150,0,Distinction,3039,2460,579,660,749,63,115,8,69,0,0,0,1374,0,0,0,1,0,0,0,0,0,0,88,269,363,392,98
2,3,1,6,0,6,0,0,90,1,Pass,2444,2260,184,249,255,503,147,19,670,0,0,44,554,0,0,0,3,0,0,0,0,0,0,16,269,232,0,64
2,3,1,6,1,3,0,0,60,1,Pass,1301,1279,22,60,234,145,208,7,145,0,0,1,500,0,0,0,1,0,0,0,0,0,0,32,269,261,267,76
2,3,0,1,0,3,0,0,90,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,269,0,0,0
2,3,1,10,0,7,0,0,180,0,Withdrawn,374,356,18,0,48,122,14,3,11,0,0,0,176,0,0,0,0,0,0,0,0,0,0,5,269,22,0,0
2,3,1,6,1,5,1,0,90,0,Withdrawn,147,121,26,21,27,74,6,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,58,269,0,6,0
2,3,1,1,0,9,0,0,90,0,Fail,881,854,27,15,92,14,95,10,53,0,0,21,578,0,0,0,3,0,0,0,0,0,0,149,269,142,197,16
2,3,1,0,1,8,0,0,120,0,Distinction,2265,2248,17,145,241,59,121,22,47,0,0,0,1627,0,0,0,3,0,0,0,0,0,0,134,269,380,383,90
2,3,1,4,0,2,1,0,120,1,Distinction,3162,3160,2,101,256,299,188,24,85,0,0,19,2184,0,0,0,6,0,0,0,0,0,0,44,269,400,389,94
2,3,1,9,0,0,0,0,150,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,269,0,0,0
2,3,1,8,0,3,0,0,60,0,Pass,889,861,28,57,182,44,92,13,45,0,0,6,450,0,0,0,0,0,0,0,0,0,0,23,269,354,370,70
2,3,1,6,1,5,0,0,120,0,Withdrawn,29,8,21,0,9,10,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,269,0,0,0
2,3,1,11,0,0,0,0,120,1,Withdrawn,183,176,7,0,22,11,6,2,3,0,0,0,139,0,0,0,0,0,0,0,0,0,0,106,269,67,0,0
2,3,0,6,0,4,0,0,120,0,Pass,1186,1186,0,47,186,43,71,5,53,0,0,0,779,0,0,0,2,0,0,0,0,0,0,14,269,331,86,90
2,3,1,10,1,3,2,0,280,0,Withdrawn,275,0,275,0,93,32,78,6,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,269,0,0,0
2,3,0,9,0,8,1,0,60,0,Withdrawn,339,296,43,37,80,106,16,2,12,0,0,0,86,0,0,0,0,0,0,0,0,0,0,102,269,22,0,0
2,3,1,7,0,1,0,0,60,0,Pass,3893,3893,0,254,398,473,135,14,75,0,0,2,2537,0,0,0,5,0,0,0,0,0,0,122,269,238,328,62
2,3,0,5,0,8,0,0,150,0,Fail,990,985,5,137,211,251,92,5,41,0,0,0,250,0,0,0,3,0,0,0,0,0,0,92,269,148,235,36
2,3,0,12,0,2,0,0,360,1,Withdrawn,435,0,435,0,33,56,22,0,8,0,0,0,316,0,0,0,0,0,0,0,0,0,0,30,269,0,0,0
2,3,1,3,0,1,1,0,120,0,Withdrawn,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,269,0,0,0
